Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-07-08,10.000140746817,10.350806350997,10.000140746817,10.149424506821,141307.91997579
2009-07-09,10.500077294745,11.899817604899,10.109604396731,10.65025819273,35589.152641599
2009-07-10,11.049664021781,11.399983587026,10.700459470884,11.000577757975,2606.4890918695
2009-07-13,12.000220161207,13.009910509825,11.45018486518,11.74920095418,27929.229746442
2009-07-14,11.700101874117,11.74920095418,11.249379752564,11.599686501552,2292.7782314313
2009-07-15,11.299581030718,11.510434088719,11.000577757975,11.510434088719,560.19796506824
2009-07-16,11.000577757975,11.649900595963,10.90016238541,11.649900595963,515.38212786278
2009-07-17,11.599686501552,11.599686501552,11.399983587026,11.599686501552,149.68489626623
2009-07-20,11.010612887103,11.550600237745,11.010612887103,11.550600237745,225.87181951551
2009-07-21,11.010612887103,11.599686501552,11.010612887103,11.599686501552,110.24695952543
2009-07-22,11.010612887103,11.599686501552,11.010612887103,11.599686501552,877.49409248289
2009-07-23,11.040743907001,11.649900595963,10.90016238541,11.049664021781,38669.793291103
2009-07-24,11.579616243296,11.579616243296,10.90016238541,11.000577757975,28399.7960371
2009-07-27,10.989414798242,11.000577757975,10.989414798242,11.000577757975,4756.7529609874
2009-07-28,11.000577757975,11.000577757975,11.000577757975,11.000577757975,18743.775752811
2009-07-29,11.000577757975,11.500398959591,11.000577757975,11.500398959591,754.69869853993
2009-07-30,11.049664021781,11.550600237745,10.989414798242,10.989414798242,5670.0997232347
2009-07-31,10.989414798242,11.000577757975,10.989414798242,10.989414798242,11554.419148311
2009-08-04,10.80979495823,11.000577757975,10.800862027192,11.000577757975,1130.2554143217
2009-08-05,10.949248649216,11.510434088719,10.949248649216,11.510434088719,1350.7493333725
2009-08-07,11.000577757975,11.000577757975,10.90016238541,10.90016238541,34987.724106302
2009-08-10,10.949248649216,10.960411608949,10.90016238541,10.90016238541,2360.0019872395
2009-08-11,10.949248649216,10.949248649216,10.949248649216,10.949248649216,3317.2682699481
2009-08-12,10.949248649216,10.949248649216,10.949248649216,10.949248649216,430.23203717241
2009-08-13,11.599686501552,11.799402232334,11.599686501552,11.799402232334,402.44621810502
2009-08-14,11.799402232334,11.799402232334,11.439034721705,11.799402232334,249.17605486235
2009-08-17,11.799402232334,11.799402232334,11.249379752564,11.500398959591,321.7777111352
2009-08-18,11.500398959591,11.500398959591,11.500398959591,11.500398959591,167.61123114842
2009-08-19,11.500398959591,11.500398959591,11.500398959591,11.500398959591,19661.604098779
2009-08-20,11.500398959591,11.500398959591,11.200280672501,11.299581030718,777.10661714266
2009-08-21,11.299581030718,11.700101874117,11.299581030718,11.500398959591,70.809022784626
2009-08-24,12.069389499527,12.099507703168,11.700101874117,12.050421439361,2187.0128556264
2009-08-25,12.050421439361,12.050421439361,11.649900595963,12.050421439361,1685.9717956694
2009-08-26,12.050421439361,12.639482237553,12.050421439361,12.249060604567,1631.2964742787
2009-08-27,13.779783059918,13.779783059918,12.000220161207,12.000220161207,8948.8263731861
2009-08-28,12.000220161207,12.949674102543,12.000220161207,12.949674102543,121.89907719885
2009-08-31,12.899434375618,12.899434375618,12.899434375618,12.899434375618,40.334253484913
2009-09-01,12.201012457567,12.400702555836,12.201012457567,12.400702555836,759.18028226048
2009-09-02,12.201012457567,12.201012457567,12.201012457567,12.201012457567,276.06555718563
2009-09-03,12.201012457567,12.201012457567,12.201012457567,12.201012457567,4.4815837205459
2009-09-04,12.201012457567,12.201012457567,11.799402232334,11.799402232334,750.21711481939
2009-09-07,11.799402232334,11.799402232334,11.590766386771,11.599686501552,79043.484712757
2009-09-08,11.599686501552,12.349386263334,11.590766386771,12.220018966503,42470.176286125
2009-09-09,12.300376897069,12.50005417908,12.300376897069,12.400702555836,3099.4633011296
2009-09-10,12.400702555836,12.50005417908,12.000220161207,12.201012457567,4792.6056307518
2009-09-11,12.50005417908,13.300070565329,12.209971021118,13.200616412029,39290.044478026
2009-09-14,12.999913829467,12.999913829467,12.50005417908,12.50005417908,2154.7454528385
2009-09-15,12.999913829467,12.999913829467,12.44984008467,12.44984008467,2337.5940686368
2009-09-16,13.200616412029,13.200616412029,12.109517199782,12.109517199782,1549.7316505648
2009-09-17,12.400702555836,12.949674102543,12.400702555836,12.799108716851,1241.3986905912
2009-09-18,12.791239535134,12.791239535134,12.50005417908,12.710881604568,108.45432603721
2009-09-21,12.59930327227,13.400293694041,12.59930327227,13.300070565329,4500.4063721722
2009-09-22,13.650210702977,13.699425129352,13.650210702977,13.699425129352,1010.1489706111
2009-09-23,13.300070565329,13.400293694041,13.100393283317,13.400293694041,3649.8017820126
2009-09-24,13.33018876897,13.900127711914,13.100393283317,13.900127711914,11200.374034388
2009-09-25,13.900127711914,15.999943237255,13.900127711914,15.999943237255,20224.49101408
2009-09-28,15.850505682168,15.850505682168,15.09960119224,15.800265955244,540.47899669784
2009-09-29,14.999121738391,15.600588673232,14.999121738391,15.600588673232,60.053221855315
2009-09-30,14.89979574766,15.40091139122,14.849684183304,15.40091139122,2010.4384570369
2009-10-01,15.40091139122,15.40091139122,14.750358192573,15.40091139122,3283.2082336719
2009-10-02,15.95072881088,15.95072881088,15.95072881088,15.95072881088,0.89631674410918
2009-10-05,15.750026228319,15.750026228319,15.699786501394,15.699786501394,55.571638134769
2009-10-06,14.89979574766,14.999121738391,14.560677590918,14.999121738391,4339.0693582326
2009-10-07,14.999121738391,14.999121738391,14.999121738391,14.999121738391,521.65634507155
2009-10-08,14.700118465648,14.700118465648,14.700118465648,14.700118465648,50.193737670114
