Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-10-19,51.700110218185,51.798746315139,47.020346555093,50.000324742132,56297.327494744
2016-10-20,49.799807939773,50.000324742132,48.05978931891,50.000324742132,6598.3087591333
2016-10-21,49.100529926108,50.000324742132,49.07989421635,49.949449281599,1220.4057721702
2016-10-24,50.000324742132,53.001068423267,49.939585671903,52.439621376661,9120.2961976165
2016-10-25,52.500100878214,52.500100878214,50.999793929815,52.200039488534,7636.9912228246
2016-10-26,52.000431176541,52.000431176541,50.500124228143,50.500124228143,1474.0804413666
2016-10-27,50.999793929815,50.999793929815,49.499486981417,50.990189888796,268.43392267689
2016-10-28,50.109992507824,50.800445186499,50.109992507824,50.800445186499,199.24992198697
2016-10-31,50.000324742132,51.990697351184,50.000324742132,51.981093310165,1481.4600681068
2016-11-02,51.990697351184,52.000431176541,50.86105447239,51.89958874584,523.03104521579
2016-11-03,51.89958874584,51.89958874584,50.850282372328,51.499723200164,472.29611137652
2016-11-04,51.399919044168,51.399919044168,50.248602180911,50.999793929815,124.53120124186
2016-11-07,50.999793929815,50.999793929815,50.500124228143,50.969554179039,426.17344424991
2016-11-08,50.969554179039,50.969554179039,50.270405949712,50.600966658844,47.045120469145
2016-11-09,50.900119558157,50.999793929815,50.299607425784,50.999793929815,644.79488643005
2016-11-10,50.999793929815,50.999793929815,49.799807939773,50.700641030502,1002.7067833326
2016-11-14,50.999793929815,50.999793929815,50.900119558157,50.900119558157,118.99648118666
2016-11-15,50.889217673757,50.889217673757,49.799807939773,50.500124228143,1297.8918529429
2016-11-16,50.500124228143,50.500124228143,49.009551105102,50.500124228143,364.36907030024
2016-11-17,50.900119558157,50.900119558157,48.80033875209,48.80033875209,838.51008836183
2016-11-18,48.999687495407,48.999687495407,47.028912321408,47.028912321408,1631.8199629396
2016-11-21,46.90873202433,46.90873202433,45.150154243119,45.990378047958,1469.4681746539
2016-11-22,45.150154243119,45.990378047958,45.150154243119,45.219588864001,1153.9891315079
2016-11-23,45.219588864001,45.219588864001,44.899800254931,45.150154243119,635.57035300473
2016-11-24,45.200121213287,45.200121213287,41.111006072873,44.499804924917,6844.6038015894
2016-11-25,45.219588864001,47.000749120041,44.499804924917,46.989847235641,810.83648808586
2016-11-28,46.989847235641,46.989847235641,46.87940076392,46.87940076392,224.15616223534
2016-11-29,46.901074748382,48.700664380432,45.998943814272,48.498979519029,5494.1321081222
2016-11-30,48.498979519029,50.500124228143,47.499380547008,50.000324742132,3058.855283837
2016-12-01,50.000324742132,50.000324742132,47.799701505364,50.000324742132,341.30773673694
2016-12-02,50.000324742132,50.000324742132,48.400213637738,49.939585671903,336.69547002428
2016-12-05,49.949449281599,49.949449281599,48.498979519029,48.549854979563,107.92704107627
2016-12-06,49.960091597322,49.960091597322,48.300669050418,49.649128323243,787.77515452255
2016-12-07,49.649128323243,49.649128323243,48.409038972728,49.589557312056,184.49066850645
2016-12-08,48.400213637738,49.499486981417,48.400213637738,49.499486981417,575.61088574013
2016-12-09,49.589557312056,49.589557312056,48.380745987023,49.488585097017,537.79029869631
2016-12-12,49.488585097017,49.550362441951,48.380745987023,48.380745987023,744.41984742354
2016-12-13,48.380745987023,49.979689032375,48.380745987023,49.488585097017,849.57952847221
2016-12-14,49.700003783777,49.700003783777,48.999687495407,48.999687495407,89.47797422563
2016-12-15,48.999687495407,48.999687495407,48.400213637738,48.999687495407,269.35637601942
2016-12-16,48.999687495407,48.999687495407,47.310803903754,48.000218307724,709.36662040731
2016-12-19,46.310166657028,48.790475142395,46.059812668839,48.400213637738,4502.4947649
2016-12-20,46.901074748382,48.498979519029,46.901074748382,47.989446207662,309.02186974831
2016-12-21,47.989446207662,47.989446207662,46.109649854669,46.109649854669,1477.7702547367
2016-12-22,47.489646721651,47.489646721651,46.02087736741,46.02087736741,54.424747209404
2016-12-23,46.491215808673,46.491215808673,45.998943814272,46.250465861504,922.45334253226
2016-12-27,46.300303047333,47.269662268577,45.650083513468,47.259798658882,1594.9218292383
2016-12-28,47.000749120041,47.000749120041,45.650083513468,46.400236987667,651.25205982778
2016-12-29,47.200227647695,48.999687495407,46.901074748382,48.498979519029,2492.4689315222
2016-12-30,48.000218307724,49.649128323243,48.000218307724,49.649128323243,1825.5351648713
2017-01-02,49.781378563763,49.781378563763,47.650060163539,49.481057605407,2376.2398103631
2017-01-03,49.781378563763,49.781378563763,46.989847235641,46.989847235641,974.11072971407
2017-01-04,47.979712382304,47.979712382304,47.000749120041,47.000749120041,77.48608077271
2017-01-05,47.000749120041,47.839804865836,45.998943814272,45.998943814272,2462.9504245611
2017-01-09,45.998943814272,46.498743300283,45.998943814272,46.03048140843,684.46038015894
2017-01-10,46.03048140843,46.080318594259,45.400767799984,45.998943814272,2193.5940485417
2017-01-11,45.998943814272,45.998943814272,45.410501625342,45.468904577485,904.92672902415
2017-01-12,45.899399226952,45.899399226952,44.499804924917,45.299925369283,1094.0296642433
2017-01-13,45.899399226952,45.899399226952,44.520440634674,45.000642685632,635.57035300473
2017-01-16,44.520440634674,44.940033399741,44.000135223244,44.509668534612,898.46955562642
2017-01-17,44.549771895084,44.549771895084,43.699814264889,43.749651450718,1795.0942045678
2017-01-18,43.749651450718,43.900331067248,43.600010108892,43.900331067248,284.11562949994
2017-01-19,44.000135223244,44.000135223244,42.999497976519,43.749651450718,1915.9355924395
2017-01-20,43.990271613549,43.990271613549,42.999497976519,43.889558967186,405.8794707142
2017-01-23,43.979499513487,43.979499513487,42.999497976519,43.879695357491,393.88757726128
