Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-08-10,5.1999989224749,5.1999989224749,5.0900074045586,5.1899978072824,8740
2022-08-11,5.0999981451503,5.1600048363056,4.9999973678258,4.9999973678258,20729
2022-08-12,4.9999973678258,5.0500029437885,4.9299999360788,5.0500029437885,5793
2022-08-16,5.0500029437885,5.0500029437885,4.9599929070556,5.0099984830183,3290
2022-08-17,5.0099984830183,5.0999981451503,4.9599929070556,4.9599929070556,7813
2022-08-18,5.0400018285959,5.0400018285959,4.8000061877774,4.8500013891393,11107
2022-08-19,4.8500013891393,5.0199995982108,4.8500013891393,5.0099984830183,8488
2022-08-22,4.9599929070556,4.9599929070556,4.8199980435617,4.8299991587542,3803
2022-08-23,4.8199980435617,4.970004396849,4.7500006118147,4.970004396849,12585
2022-08-24,4.970004396849,5.0400018285959,4.9199988208863,5.0199995982108,13825
2022-08-25,5.0500029437885,5.0799959147653,4.8999965905012,5.0400018285959,5224
2022-08-26,4.8999965905012,4.9999973678258,4.8500013891393,4.8600025043318,9663
2022-08-29,4.8199980435617,4.8600025043318,4.7049955934483,4.7900050725849,7513
2022-08-30,4.7600017270073,4.9899962526332,4.7600017270073,4.8199980435617,6184
2022-08-31,4.8199980435617,4.9400010512713,4.8149974859654,4.8999965905012,7628
2022-09-01,4.9299999360788,4.9299999360788,4.7399994966222,4.7799935827915,12478
2022-09-02,4.7950056301811,4.9500021664639,4.7799935827915,4.9500021664639,6602
2022-09-05,4.9199988208863,5.150003721113,4.9100080802945,4.9100080802945,17579
2022-09-06,4.9999973678258,5.0799959147653,4.9299999360788,5.0500029437885,7460
2022-09-07,4.9450016088676,5.0400018285959,4.8999965905012,4.9999973678258,5075
2022-09-08,4.9999973678258,5.150003721113,4.9999973678258,5.0500029437885,3780
2022-09-09,5.0099984830183,5.1700059514981,4.9999973678258,5.1099992603429,11343
2022-09-12,5.0999981451503,5.2999996997995,4.9999973678258,5.1999989224749,10311
2022-09-13,5.2999996997995,5.449995678486,5.2100000376675,5.449995678486,16631
2022-09-14,5.310000814992,5.6000020317732,5.22000115286,5.469997908871,23539
2022-09-15,5.5000012544487,5.5000012544487,5.379998246739,5.449995678486,2943
2022-09-16,5.4299934481009,5.4299934481009,5.0999981451503,5.2400033832451,11875
2022-09-19,5.2400033832451,5.2400033832451,4.9999973678258,5.0900074045586,7180
2022-09-20,5.0999981451503,5.0999981451503,4.9650038392527,5.0300007134034,3778
2022-09-21,5.0300007134034,5.0300007134034,4.9500021664639,5.0300007134034,5827
2022-09-22,4.9500021664639,4.9999973678258,4.8600025043318,4.9650038392527,2508
2022-09-23,4.9199988208863,4.9199988208863,4.7799935827915,4.8600025043318,7120
2022-09-26,4.7399994966222,4.8999965905012,4.6700020648752,4.8600025043318,7651
2022-09-27,4.8600025043318,4.9999973678258,4.8249986011579,4.8249986011579,4646
2022-09-28,4.8949960329049,5.0500029437885,4.8000061877774,4.8600025043318,7170
2022-09-29,4.9199988208863,4.9850060696378,4.8999965905012,4.8999965905012,2635
