Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-08-06,99.999873072052,113.99916554454,90.000013497737,98.780023975158,33060
2018-08-07,98.700132858674,103.40000647578,92.999878473385,93.199954627021,4841
2018-08-08,94.799983252067,98.890106501941,90.90993615583,97.490037909722,2461
2018-08-09,98.899976770693,98.899976770693,91.999962188438,91.999962188438,1619
2018-08-10,92.100058325661,92.300134479297,83.999935184015,87.899968669813,2027
2018-08-13,83.999935184015,94.999943284895,81.999870372505,91.999962188438,1185
2018-08-14,92.999878473385,98.500056705038,91.999962188438,94.000026999948,731
2018-08-16,98.500056705038,111.49954901338,98.500056705038,107.00056439557,5568
2018-08-17,109.99996488799,122.00000539462,107.00056439557,117.50032405196,3394
2018-08-20,118.99944369412,123.9996057229,115.00070752081,115.00070752081,1771
2018-08-21,114.49941398903,115.50083984449,107.00056439557,112.0001458203,1987
2018-08-22,109.99996488799,112.99913313878,106.0002997482,110.99999729374,1951
2018-08-23,107.99955171405,112.99913313878,106.0002997482,108.99981636142,706
2018-08-24,106.0002997482,108.89948798258,102.99997028932,108.89948798258,367
2018-08-27,110.89978503571,110.89978503571,97.099988112819,102.99997028932,2864
2018-08-28,106.0002997482,107.00056439557,99.999873072052,101.99993788356,3911
2018-08-29,99.999873072052,118.00080473807,93.099974610607,98.00004050216,24110
2018-08-30,96.800048063577,96.999891975596,82.500118817,85.099947606184,15868
2018-08-31,86.799956247644,92.500094512125,75.509994487084,87.999948686227,9804.0000000003
2018-09-03,105.00015122164,126.00036725926,101.99993788356,118.99944369412,22954
2018-09-04,120.99904402239,162.99994058087,118.00080473807,140.9996921375,29682
2018-09-05,139.90002807775,155.00037805969,131.09923197555,139.99989197336,13014
2018-09-06,140.01963251086,147.99945449455,130.0007291239,136.99933027286,6744
2018-09-07,138.00029164508,145.00005400213,132.99896840822,145.00005400213,3734
2018-09-10,153.99941668746,159.00073992432,147.0008155385,155.30113095459,4017
2018-09-11,159.00073992432,186.00115039648,151.99981635918,180.8000993684,7998
2018-09-12,174.9998649667,177.90056277159,166.99914123742,170.00086414601,3130
2018-09-13,168.00010260965,174.9998649667,151.99981635918,166.00050228137,4674
2018-09-14,166.00050228137,168.99990277379,158.00093976019,168.50058329576,1858
2018-09-17,162.00014041674,166.99914123742,158.50025923821,162.00014041674,2002
2018-09-18,165.00070211724,165.00070211724,155.2198463884,162.49945989476,1846
2018-09-19,162.99994058087,193.99955170957,162.99994058087,185.00018902425,8426
2018-09-20,185.00018902425,194.9807725443,180.10105209917,182.9982662798,870
2018-09-21,180.10105209917,185.00018902425,174.9998649667,178.0004266672,912.99999999999
2018-09-24,180.00002699547,183.99922765202,178.0004266672,180.00002699547,647
2018-09-25,180.00002699547,194.9807725443,180.00002699547,192.99975154544,1562
2018-09-26,190.00035105302,194.99935187371,185.00018902425,194.94129146929,388
2018-09-27,194.99935187371,194.99935187371,186.00115039648,192.99975154544,466
2018-09-28,186.00115039648,187.39924493494,181.01956769711,185.00018902425,569
2018-10-01,180.00002699547,180.00002699547,165.00070211724,165.00070211724,2283
2018-10-02,168.00010260965,178.0004266672,168.00010260965,171.49998378817,582
2018-10-03,170.00086414601,174.00006480256,165.00070211724,171.9993032662,377
2018-10-04,170.00086414601,172.99910343034,165.00070211724,171.9993032662,238
2018-10-05,165.00070211724,170.50018362404,162.99994058087,165.00070211724,899.00000000004
2018-10-08,170.99834189397,170.99834189397,156.00017822382,164.97980037164,510
2018-10-09,161.49965973062,162.99994058087,152.19954415039,162.99994058087,697
2018-10-10,159.99937888037,182.00078853184,159.99937888037,176.69987360816,6306
2018-10-11,180.00002699547,180.00002699547,163.01968111838,168.00010260965,1311
2018-10-12,159.00073992432,174.9998649667,152.5002970453,174.9998649667,1003
2018-10-15,174.9998649667,174.9998649667,168.00010260965,170.00086414601,209
2018-10-16,170.00086414601,170.00086414601,156.99997838796,159.99937888037,713
2018-10-17,160.99917904451,170.00086414601,155.00037805969,155.10024195529,442
2018-10-18,164.40035753552,172.99910343034,155.20126705898,171.9993032662,1144
2018-10-19,171.9993032662,172.99910343034,162.00014041674,169.89983904232,1181
2018-10-22,161.49965973062,170.00086414601,154.41861280738,160.20026787967,5063
2018-10-23,162.99994058087,165.00070211724,154.49989737357,155.61930197082,1472
2018-10-24,154.49989737357,159.00073992432,151.00001619505,153.49893600135,1095
2018-10-25,150.70042450823,150.70042450823,140.9996921375,145.10107910583,1258
2018-10-26,148.99925465868,148.99925465868,133.99992978045,140.10091707705,1597
2018-10-29,136.00069131681,141.89962840603,134.01850910986,137.49981095897,388
2018-10-30,136.00069131681,139.00009180922,128.40058437804,132.99896840822,704
2018-10-31,132.99896840822,139.99989197336,131.99916824408,139.99989197336,628
2018-11-02,132.03864931909,150.10007992651,132.03864931909,150.00021603091,636
2018-11-05,151.00001619505,159.39903429865,147.020556076,147.50013501652,287
2018-11-06,146.00101537436,160.50102077457,140.10091707705,156.32067165623,1698
2018-11-07,166.99914123742,170.99834189397,155.00037805969,155.00037805969,1232
2018-11-08,155.00037805969,159.99937888037,151.00001619505,151.00001619505,700
2018-11-09,151.00001619505,169.89983904232,127.0001674234,145.00005400213,753
2018-11-13,135.00089115267,161.79925141744,135.00089115267,140.01963251086,668
2018-11-14,138.00029164508,154.59976126918,138.00029164508,146.00101537436,120
2018-11-15,146.00101537436,146.00101537436,140.9996921375,140.9996921375,683
2018-11-16,141.60003671921,141.60003671921,132.99896840822,139.99989197336,610
2018-11-19,139.00009180922,140.9996921375,135.00089115267,140.9996921375,362
2018-11-20,140.9996921375,141.19941992871,135.02063169018,135.06011276518,597
2018-11-21,138.00029164508,139.00009180922,135.00089115267,136.10055521241,485
2018-11-22,135.09959384019,139.99989197336,133.99992978045,139.00009180922,210
2018-11-23,138.59947501871,145.00005400213,137.10035537655,139.00009180922,173
2018-11-26,140.9996921375,156.50065890994,140.9996921375,148.99925465868,455
2018-11-27,147.99945449455,155.00037805969,146.00101537436,146.00101537436,406
2018-11-28,145.60039858385,150.00021603091,145.60039858385,147.99945449455,281
2018-11-29,151.99981635918,158.00093976019,151.99981635918,158.00093976019,431
2018-11-30,159.00073992432,159.00073992432,151.99981635918,151.99981635918,184
2018-12-03,157.89991465649,157.89991465649,147.99945449455,154.09928058306,481
2018-12-04,153.66034392564,153.66034392564,147.50013501652,147.50013501652,63
2018-12-05,147.50013501652,150.00021603091,146.00101537436,147.90075180703,146
2018-12-06,150.00021603091,150.00021603091,142.99929246577,142.99929246577,268
2018-12-07,143.99909262991,144.1001177336,139.99989197336,142.99929246577,473
2018-12-10,142.99929246577,145.00005400213,137.10035537655,143.99909262991,157
2018-12-11,142.99929246577,150.00021603091,142.99929246577,143.01903300327,174
2018-12-12,143.01903300327,146.00101537436,141.99949230163,146.00101537436,91.000000000004
2018-12-13,140.9996921375,149.38013091169,140.9996921375,149.38013091169,11
2018-12-14,149.28026701608,151.00001619505,147.0008155385,147.0008155385,172
2018-12-17,147.0008155385,148.99925465868,141.99949230163,148.99925465868,161
2018-12-19,142.99929246577,147.0008155385,142.99929246577,147.0008155385,95.000000000003
2018-12-20,141.99949230163,147.99945449455,141.99949230163,141.99949230163,142
2018-12-21,141.99949230163,147.0008155385,133.09999351191,140.9996921375,157
2018-12-27,139.99989197336,140.9996921375,132.99896840822,132.99896840822,304
2018-12-28,140.70010045068,140.9996921375,140.70010045068,140.9996921375,120
2019-01-02,141.97859055604,159.00073992432,141.97859055604,148.98067532927,359
2019-01-03,148.99925465868,148.99925465868,147.99945449455,147.99945449455,11
2019-01-04,148.10047959824,148.10047959824,147.99945449455,147.99945449455,105
2019-01-07,148.50109638875,148.50109638875,147.0008155385,148.50109638875,126
2019-01-08,148.50109638875,150.00021603091,145.00005400213,147.99945449455,285
2019-01-09,147.99945449455,147.99945449455,143.99909262991,143.99909262991,291
2019-01-10,143.09915636138,147.95997341954,142.99929246577,147.95997341954,66
2019-01-11,147.95997341954,156.99997838796,147.95997341954,151.99981635918,269
2019-01-14,148.20034349384,148.20034349384,146.00101537436,148.20034349384,24
2019-01-15,146.10087926996,148.99925465868,142.99929246577,148.99925465868,154
2019-01-16,149.4997353448,149.4997353448,146.00101537436,146.00101537436,225
2019-01-17,147.0008155385,149.7006243441,146.00101537436,147.0008155385,600
2019-01-18,146.10087926996,148.99925465868,143.99909262991,146.00101537436,127
2019-01-21,142.99929246577,147.99945449455,142.99929246577,147.99945449455,86
2019-01-22,147.99945449455,156.99997838796,147.0008155385,152.99961652332,410
2019-01-23,152.89975262772,161.49965973062,148.99925465868,157.60032296968,376
2019-01-24,157.89991465649,171.49998378817,157.89991465649,169.97996240042,437
2019-01-25,169.97996240042,186.99978935252,159.99937888037,178.99906562325,667
2019-01-28,179.90016309987,179.90016309987,172.99910343034,172.99910343034,137
2019-01-29,170.99834189397,172.99910343034,165.20042990845,165.50002159526,428
2019-01-30,168.99990277379,178.99906562325,166.599685655,171.9993032662,367
2019-01-31,171.9993032662,174.9998649667,166.99914123742,167.50078313162,133
2019-02-01,171.9993032662,174.9998649667,170.00086414601,170.01944347543,71
2019-02-04,170.99834189397,184.44048672563,170.99834189397,184.44048672563,457
2019-02-05,185.00018902425,186.80006156131,180.00002699547,181.70119684502,53
2019-02-06,182.00078853184,185.00018902425,178.0004266672,180.00002699547,297
2019-02-07,174.9998649667,178.80049904013,157.49929786598,168.99990277379,221
2019-02-08,169.09976666939,178.80049904013,169.09976666939,169.09976666939,37
2019-02-11,162.99994058087,186.90108666501,162.19870699986,180.00002699547,896.99999999998
2019-02-12,183.2990191747,190.00035105302,176.20055413013,176.20055413013,318
2019-02-13,170.60004751964,182.00078853184,170.60004751964,180.00002699547,119
2019-02-14,178.0004266672,181.49914663764,178.0004266672,180.00002699547,37
